14:20:36.143567 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/1: TURN refresh HEARTBEAT cand=0x72e028015f60 local=192.168.1.117:55477 remote=185.124.96.129:3478 age=240s last_event=240s ago refresh_count=0 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=2 last_result=allocated
14:26:36.166668 1255525 0x72e078001a40 INFO            niceagent conncheck.c:3595:priv_map_reply_to_relay_refresh:<NiceAgent@0x72e09402b370> 1/1: TURN Refresh #2 SUCCESS on cand=0x72e028055de0 local=192.168.1.117:60908 remote=185.124.96.129:3478 (allocation age 600 s, granted lifetime 600 s, next refresh in 300000 ms, nonce_changed=0, consecutive_stale_nonce=0)
14:26:36.166873 1255525 0x72e078002320 DEBUG            niceagent conncheck.c:3910:priv_find_stunagent_for_message:<NiceAgent@0x72e09402b370> 1/2: inbound STUN response from [185.124.96.129]:443 (60 octets) matches refresh stun agent:
14:26:36.166885 1255525 0x72e078002320 ERROR            niceagent conncheck.c:225:priv_turn_lifetime_to_refresh_interval:(NULL) SERVER TURN LIFETIME: 600
14:26:36.166891 1255525 0x72e078002320 INFO            niceagent conncheck.c:3595:priv_map_reply_to_relay_refresh:<NiceAgent@0x72e09402b370> 1/2: TURN Refresh #2 SUCCESS on cand=0x72dfe8095750 local=192.168.1.117:58520 remote=185.124.96.129:443 (allocation age 600 s, granted lifetime 600 s, next refresh in 300000 ms, nonce_changed=0, consecutive_stale_nonce=0)
14:26:36.166980 1255525 0x72e078002320 DEBUG            niceagent conncheck.c:3910:priv_find_stunagent_for_message:<NiceAgent@0x72e09402b370> 1/2: inbound STUN response from [185.124.96.129]:3478 (60 octets) matches refresh stun agent:
14:26:36.166991 1255525 0x72e078002320 ERROR            niceagent conncheck.c:225:priv_turn_lifetime_to_refresh_interval:(NULL) SERVER TURN LIFETIME: 600
14:26:36.166997 1255525 0x72e078002320 INFO            niceagent conncheck.c:3595:priv_map_reply_to_relay_refresh:<NiceAgent@0x72e09402b370> 1/2: TURN Refresh #2 SUCCESS on cand=0x72dfe8055ff0 local=192.168.1.117:60924 remote=185.124.96.129:3478 (allocation age 600 s, granted lifetime 600 s, next refresh in 300000 ms, nonce_changed=0, consecutive_stale_nonce=0)
14:26:36.268326 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/1: TURN refresh HEARTBEAT cand=0x72e028015f60 local=192.168.1.117:55477 remote=185.124.96.129:3478 age=600s last_event=0s ago refresh_count=2 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=2 last_result=ok
14:26:36.268354 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/1: TURN refresh HEARTBEAT cand=0x72e028055de0 local=192.168.1.117:60908 remote=185.124.96.129:3478 age=600s last_event=0s ago refresh_count=2 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=2 last_result=ok
14:26:36.268361 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/1: TURN refresh HEARTBEAT cand=0x72e0280958e0 local=192.168.1.117:58506 remote=185.124.96.129:443 age=600s last_event=0s ago refresh_count=2 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=2 last_result=ok
14:26:36.268366 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/2: TURN refresh HEARTBEAT cand=0x72dfe8055ff0 local=192.168.1.117:60924 remote=185.124.96.129:3478 age=600s last_event=0s ago refresh_count=2 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=1 last_result=ok
14:26:36.268372 1255525 0x72e094024ec0 INFO            niceagent conncheck.c:405:priv_turn_refresh_heartbeat_tick:<NiceAgent@0x72e09402b370> 1/2: TURN refresh HEARTBEAT cand=0x72dfe8095750 local=192.168.1.117:58520 remote=185.124.96.129:443 age=600s last_event=0s ago refresh_count=2 last_lifetime=600s consecutive_stale_nonce=0 tolerate_one_timeout=1 siblings=1 last_result=ok
14:26:37.453502 1255525 0x72e094024ec0 DEBUG            niceagent conncheck.c:1222:priv_conn_keepalive_tick_unlocked:<NiceAgent@0x72e09402b370> 1/1: stun_bind_keepalive for pair 0x72e09403b648(9:1) res 28.
14:26:37.453528 1255525 0x72e094024ec0 DEBUG            niceagent conncheck.c:1249:priv_conn_keepalive_tick_unlocked:<NiceAgent@0x72e09402b370> 1/2: Not sending STUN keepalive as rtcp-mux in use
14:26:42.941837 1255525 0x72e0940f3390 WARNING                pulse pulse.c:3766:pulse_handle_in_call_stats:(NULL) [cid:1 sid:1] No RTP activity for more than 0:00:05.000000000
